ACRES,POP_2010,POP_2000,Manure_P_kg_ha,P_Ag_Buffered,RNAT45,PDEV,PFOR,PWETL,Ag_P_Runoff,Ag_P_Erosion,Ag_Tile_SSF,PIUCN_IA,PIUCN_IB,Ag_P_balance_kg_ha
9436.58,3667,3542,4.619436341,79.30886588,63.1796036,18,10.1574326,32.7196236,13.77000294,0.160897012,0,0,0,18.98330947
11335.59,1212,1108,0.046936654,80.41237113,81.8895187,9,71.1263885,0.1217716,0.934536408,0.928446324,0,0,0,0.533281794
33617.53,156,80,0.225750091,96.51651652,97.6446228,1,9.7821989,83.1900482,1.811814925,0.027401858,0,0,0,0.663525347
8272.57,342,281,1.759014986,82.59372102,86.2391434,4,12.4291191,66.2904358,9.244988765,0.250614465,0,0,0,4.672864378
25471.27,4192,3494,0.045394888,75.5952381,85.0263672,12,83.6536942,0.0716445,1.346273136,1.152581586,0,0,0,0.475996549
20588.25,8818,3579,5.905093357,81.58578856,82.8526535,22,58.9895515,1.9575289,4.805859498,2.121314311,1.91371302,0,0,5.631264905
9684.07,3587,3031,0.181705642,91.78955759,86.0596161,20,50.1875153,1.5461427,4.224305808,0.558607318,0,0,0,0.720757756
7610.41,4063,3994,0.248698721,79.63206307,82.5363159,36,27.2671299,27.7954235,0.577182747,0.026424012,0,0,0,0.730976031
29671.26,4639,4071,0.070743746,79.19000431,83.7775345,12,67.9603577,0.4771622,1.013920872,0.099280798,0,0,0,0.353994627
6399.6,3898,2401,0.19326267,79.55039884,52.534317,58,17.9825821,19.6271763,3.778523559,0.03570915,0,0,0,0.568038224
13189.17,15,26,0.143889635,98.0573543,92.9537582,11,24.2347794,55.148304,6.476828777,0.067703187,0,0,0,0.350460426
16195.28,740,699,0.1110586,60.39132734,82.2041931,6,80.5049057,0.4867585,1.139829842,0.321627217,0,0,0,0.372176761
13598.79,6904,927,4.336000083,85.85496867,75.8407211,43,41.8662109,1.0589243,1.038961807,0.800505282,0.922223071,0,0,4.256950542
22239.81,1688,1449,0.043545518,72.4971666,82.3354416,10,74.2205887,0.9927499,0.97713847,0.207904634,0,0,0,0.217897414
9499.48,22686,15917,0.198965646,72.58566978,44.9692001,72,21.7443371,0.8991666,0.636590895,0.073080805,0.601744995,0,0,1.156089542
25415.05,1730,1510,1.427847269,89.81972428,81.336731,4,17.7926655,57.8887291,12.17717254,0.179104245,0,0,0,3.466467914
14424.67,18601,6989,8.711939364,82.94525829,69.8038101,38,42.8990669,0.9381537,1.689416449,1.795961055,3.091739191,0,0,8.417469251
28603.17,6483,6310,0.017641833,78.66435386,76.9218445,17,77.8836823,0.1790573,0.944250345,0.785725417,0,0,0,0.201696343
21679.57,1145,1177,16.45948698,81.13985256,75.8766632,5,34.5155792,18.9190025,10.17334465,0.0857057,0,0,0,18.32806076
11042.57,9,7,3.357844469,71.47608226,76.1985397,6,11.9321966,40.4822922,18.70431921,0.220427933,0,0,0,3.481764835
29026.19,2792,2662,0.269444114,67.85714286,83.5531311,7,77.3598557,1.8530042,0.869560863,0.127419513,0,0,0,0.623466226
13162.29,1125,982,2.540885162,92.22383721,87.8139343,6,11.1474743,56.7310448,11.3940239,0.203812972,0,0,0,6.168654785
33616.82,5029,3935,11.9046829,74.06901782,83.6494827,8,62.0043297,1.2028906,4.102305112,0.94667213,2.016402935,0,0,11.3211861
21879.16,762,703,2.66013919,56.31383637,74.5351181,3,11.0086794,57.4925957,12.46374153,0.212780466,0,0,0,6.458174728
16267.64,3,1,0.001491587,40.54054054,95.0540161,1,97.8531647,0.0014584,0.800531506,0.360576987,0,0,0,0.005921018
19886.99,66328,60229,0.051494092,61.50442478,19.5390854,89,8.3095875,0.0908703,0.629076609,0.064365566,0.299459946,0,0,0.299206336
16729.59,5691,3820,1.408075752,97.49306593,87.2657471,25,31.1398487,26.2813168,3.408193268,0.068079992,0,0,0,4.138620499
22492.52,2872,2657,1.936077496,86.0707635,86.6317291,9,53.823246,0.5432094,1.945508386,0.320048344,0,0,0,3.062573258
20621.88,4219,3548,0.05887008,72.69861286,74.7152634,14,59.5008926,0.5325987,1.891562614,0.280555725,0,0,0,0.769048842
20236.4,1679,1584,0.152396081,68.65238733,73.9655609,17,49.8863487,1.0107251,2.704947364,0.284303511,0,0,0,0.734976607
8014.01,664,409,0.624755169,92.89740699,96.7303925,11,37.746666,36.8588066,2.702005053,0.123698875,0,0,0,1.836282277
7531.96,665,539,0.033640449,60.70133011,74.3554611,15,72.4116516,0.0947952,0.463049166,0.026268786,0,0,0,0.168333441
21434.9,27141,14024,0.952625618,71.93558008,49.7524605,62,27.6922913,0.5403883,1.63843783,0.189192306,0.215919711,0,0,2.169080639
19766.69,1159,1005,1.923503829,84.05072734,83.6828156,3,25.7546539,50.6151123,4.785806561,0.140656642,0,0,0,5.653568258
18370.85,2453,2701,1.284642254,88.77333964,82.4538956,16,60.5556221,0.203606,3.580249858,0.627005157,0,0,0,1.576762757
27921.78,1649,1867,4.65798836,71.3724605,86.9611435,4,36.0703239,27.910429,6.276415807,0.115788311,0,0,0,6.241903309
28709.24,3672,3257,4.351215665,78.01587584,65.7397919,7,16.3694115,31.4737682,22.66800557,0.324869163,0,0,0,10.56369951
12343.08,479,436,0.062675591,65.35087719,90.0547333,4,85.3707809,0.3460831,0.919848036,0.129221571,0,0,0,0.223165404
25520.4,61,85,0.092383708,100,98.8629913,1,25.6664162,63.581131,2.38744891,0.034997675,0,0,0,0.230944212
24880.75,2023,1962,6.313247676,74.57958053,76.7083664,7,26.5957355,22.7674046,18.27428356,0.155819334,0,0,0,11.83517476
17952.57,1521,1287,1.253767696,89.60774934,89.9863968,5,40.0309868,39.4447212,3.031949873,0.129981346,0,0,0,3.685077794
11407.98,1442,1446,2.987206136,87.89939165,83.7037048,8,9.8006678,43.2244606,12.01077271,0.209183574,0,0,0,7.253149994
25919.97,2431,2509,9.152636605,82.488157,81.6472321,7,24.6077042,28.1293507,17.06354674,0.15131448,0,0,0,13.01301199
8145.24,816,728,3.604694112,85.92033623,90.8984146,6,27.1644154,35.5153236,8.876966476,0.265515864,0,0,0,10.52687514
7879.28,3997,3296,1.414693889,80.2316983,77.8756638,24,32.7377892,24.9699364,0.828494818,0.015683474,0,0,0,4.158072548
20844.69,479,432,0.089128247,52.3923445,89.7598648,4,90.3677368,0.0565913,0.971106734,0.437673302,0,0,0,0.249921679
31996.11,2617,1969,11.01941364,74.2789362,81.7157135,8,63.46558,1.1181343,2.985847225,1.112894967,1.980889873,0,0,10.47599864
12877.79,709,632,0.743125079,87.55202421,90.17836,6,69.309288,0.7392438,2.610454125,0.439246928,0,0,0,1.34187664
11221.26,1100,769,1.797563868,82.40051348,84.0254669,10,41.6766586,29.3145485,3.738939696,0.104625548,0,0,0,5.283405144
10125.44,947,891,0.176788285,88.77434135,59.537571,27,17.9588337,32.8644943,1.322322331,0.026635373,0,0,0,0.429199208
20597.7,1403,1558,6.906295766,56.69603781,45.339901,11,8.5838079,25.4821262,16.22375061,0.191785879,0,0,0,20.34408211
29716.55,3498,3245,0.135340422,86.00642711,87.4976959,10,56.2920341,1.2137955,2.631996649,0.2553943,0,0,0,0.654891485
18121.33,5844,4166,1.817473875,81.1446452,78.5267105,17,43.2822266,1.4423313,4.687062259,0.554336106,0,0,0,3.038799726
24748.43,1393,1435,0.700231822,83.59295974,86.7411575,6,73.7133942,0.3576531,1.622908543,0.327402668,0,0,0,1.208272562
11148.85,15,37,,87.71929825,97.5,13,0,0.2455494,0.1910175,0.002173615,0,0,0,
11340.24,885,806,15.18503234,90.83078936,87.090004,5,35.0371132,20.6338615,9.189568343,0.081669624,0,0,0,16.90892284
23414.39,1646,1616,2.600883105,84.09586057,82.2193069,10,50.158123,1.1170105,5.469438437,1.126622227,0,0,0,3.037479003
15210.3,658,544,1.883298936,86.31336857,83.3811493,10,12.2321653,46.8299179,10.41493505,0.188455074,0,0,0,4.573559478
25907.35,8854,5024,1.661394276,88.78278738,75.9997025,23,19.0249996,40.0844841,7.579973359,0.06978569,0,0,0,4.880366642
7321.44,26,44,0,93.5483871,,10,0,0.0515464,0.78338134,0.008914207,0,0,0,0
26271.94,936,963,9.271355326,87.56836754,87.8759232,4,42.0485725,22.3893776,7.521342588,0.084672408,0,0,0,10.3437869
21247.1,986,684,0.020195694,72.86678944,87.2832336,7,85.2897034,0.4708489,0.966786764,2.729241726,0,0,0,0.249374609
9459.14,4,3,0.06038122,100,98.6527634,1,19.4070206,72.6528854,1.702649806,0.013591245,0,0,0,0.177472665
29874.2,137781,121359,0.328833275,59.20792079,22.9899101,88,9.8422022,0.7591576,0.467223981,0.053383583,0.560533264,0,0,0.396788476
27875.29,603,548,0.387587155,92.78189622,88.5913849,2,20.0881023,68.828804,3.513316636,0.057580494,0,0,0,0.940967892
31502.38,9,4,0.012238322,66.77740864,85.0964966,6,88.079628,0.0339914,1.735482801,1.140532292,0,0,0,0.049325877
27563.84,41061,32359,0.413456759,64.59253312,33.2836342,76,16.4378567,0.661335,1.046295692,0.105419233,0.766811462,0,0,1.227399092
9727.1,42747,41754,0.00271256,19.44444444,13.3277254,95,3.9986281,0.2629173,0.200288274,0.012636552,0.306113702,0,0,0.015761324
13161.41,1531,1300,0.080642999,88.59676908,88.1769104,11,54.8189011,1.97256,3.417734948,0.59985929,0,0,0,1.053479199
24635.08,3988,3703,1.198973034,83.96796308,82.8723984,11,44.7761459,1.1708014,4.358769691,0.474655863,0,0,0,2.373793678
12564.32,2894,2797,4.678021117,72.86328583,61.5825348,14,17.8702221,16.2204437,12.8725022,0.181812546,0,0,0,11.35710412
12056.14,718,632,0.882956266,90.2945818,96.1400375,4,32.5155945,51.8159904,1.794208549,0.054332841,0,0,0,2.59518772
17791.67,10497,10480,0.099704341,85.20959663,77.1387253,33,42.5476456,2.0850301,2.570701563,0.365910719,0,0,0,0.498910546
9304.46,267,233,1.347338429,92.31630824,93.4492264,3,35.7924919,38.9624672,4.167360377,0.084031763,0,0,0,3.960101177
22415.26,1391,1200,1.785182779,90.33862853,87.9207611,4,20.9999599,54.7481041,8.14648944,0.109769634,0,0,0,5.105182922
12294.12,3679,2485,1.466155961,87.4251497,87.9874573,18,40.0677757,25.1371002,2.218244348,0.039169649,0,0,0,4.309330026
28747.37,7752,7067,0.099969852,77.74556617,81.4846115,15,60.0945702,1.2888999,1.244215967,0.16623653,0,0,0,0.499336453
30724.44,4312,4026,3.888558471,76.34350135,71.2902298,9,12.3935843,38.0810394,14.17426162,0.217744407,0,0,0,9.440549778
27583.42,258,288,2.188801898,88.66959064,91.8949509,5,76.8182144,0.9808924,2.201950056,0.463451997,0,0,0,2.223277505
29280,222,235,0.484031998,86.1575179,91.2332077,1,44.3324127,38.2643929,3.010708327,0.036374777,0,0,0,1.360305119
11061.01,2893,2741,0.063711141,93.48837209,84.2970123,34,14.3556452,44.8343391,0.614434147,0.00692305,0,0,0,0.161931165
28137.7,1860,1664,3.016150493,89.44771468,83.4375,12,47.2950859,1.1262454,6.083650921,1.05822813,0,0,0,3.209952106
18671.32,8202,8138,3.252449201,85.13970019,79.7069397,19,18.3667603,24.5728321,12.68371453,0.194089182,0,0,0,7.896160215
20178.5,1077,909,1.029920237,97.06778923,95.9225616,5,40.9889107,39.0523033,3.584009507,0.068146913,0,0,0,3.027144669
15597.69,7773,7443,0.065766083,83.19244157,75.0839615,27,54.3867416,0.5681494,2.132970267,0.316686846,0,0,0,0.329086896
28017.16,897,927,0.570952792,75.58836115,93.5853348,4,30.68894,49.956707,3.316935876,0.06398581,0,0,0,1.386135321
25500.93,45764,17877,6.334529508,77.45361656,58.4943924,55,30.9589138,0.4006066,1.208561098,0.883293737,1.56479286,0,0,6.520887553
16039.73,2537,2445,1.043695496,88.64970646,83.8183365,17,44.2834549,0.7230466,3.743345818,0.535260702,0,0,0,1.345114961
34351.71,37613,14312,14.04078352,66.77310853,69.0057068,29,40.8182335,0.739837,2.785440995,2.120123816,2.121364887,0,0,13.29353219
24525.43,11116,8765,0.635026666,93.77668521,75.9682541,31,35.2034912,22.1195984,2.276582846,0.034361783,0,0,0,1.866472291
8639.52,30,67,0,83.21167883,0,21,0.2040816,0.1530612,0,0,0,0,0,0
23274.3,431,337,0.454160781,80.11159825,76.5368729,17,35.5156708,0.9287986,5.041067082,0.563323656,0,0,0,0.717999512
38253.71,2439,976,0.97356374,66.65868803,71.2948761,8,11.9622812,38.8622398,4.705550465,0.085713254,0,0,0,2.36726237
12053.69,37287,33517,0.110884786,56.0311284,35.3895035,80,17.0237617,0.1834896,1.538859166,0.287219539,2.219316587,0,0,0.644295861
13698.16,2960,2272,0.224191936,70.57431706,79.0708618,13,72.1125793,0.0064813,1.922810019,2.398571509,0,0,0,2.299888939
24937.73,1849,1868,1.876524449,80.42015005,87.5507965,6,37.5706711,25.1810837,10.75487687,0.144122776,0,0,0,4.555747616
20109.08,808,773,0.254114885,55.92864638,88.727951,5,83.7721558,0.0896077,0.770877559,0.257799779,0,0,0,0.523339979
10937.83,637,697,2.599326057,96.74007534,94.5089493,5,36.6403809,32.2798882,10.85626089,0.137546432,0,0,0,4.053839929
17286.11,2543,2272,1.706478316,87.34858681,83.7716141,17,52.2744293,1.051423,6.055180547,1.25653795,0,0,0,1.986696397
32647.87,169467,165788,0.004042789,37.890625,10.6975451,96,3.1585834,0.1948986,0.229534045,0.024940502,0.090267099,0,0,0.02349062
26325.84,1176,1045,0.155195478,87.50862664,86.6363068,11,48.7724762,4.7802172,3.561073683,0.455322927,0,0,0,0.640876468
35624.21,572,601,0.711909671,87.41312991,84.8639984,11,19.7036629,43.7036362,10.53659321,0.172763591,0,0,0,1.729384076
30520.59,3743,4119,6.324188554,60.70672339,60.9392242,10,8.391552,37.6540833,17.28270769,0.150412283,0,0,0,19.75546694
19115.68,1968,1803,4.079327899,77.38655003,70.7053833,7,20.896656,29.7007256,24.40862702,0.341809501,0,0,0,9.903621752
29100.39,4876,4507,2.676676628,87.48438671,81.7191925,9,24.4148235,35.5425911,16.63541739,0.17173005,0,0,0,6.49832363
14556.88,1769,1776,2.821622416,80.84242284,82.2972565,9,44.3946381,1.0571245,2.924476556,0.551417503,0,0,0,4.464647576
9136.42,1784,826,2.587658981,80.20794653,75.7590256,23,27.6638451,26.3521118,4.285772499,0.042213623,0,0,0,7.605655086
16791.99,2213,2124,0.134967074,78.73233216,80.7831192,10,62.0148773,1.0169851,1.548948571,0.173088704,0,0,0,0.675361732
14504.84,596,592,2.122444767,78.54385965,79.8373184,4,17.1507931,56.2552757,8.848887765,0.136973284,0,0,0,5.851998978
28827.52,13755,12639,0.125738558,87.70554985,82.4124603,26,44.5185051,2.6831419,3.262158719,0.470741783,0,0,0,0.629183159
24588.46,71,54,0.003698264,95.23809524,95.9779587,2,97.4421921,0.1585605,0.742759439,1.034627428,0,0,29.42448533,0.004361147
15050.43,2136,1727,2.906403809,56.05068932,67.9707184,6,9.6737404,50.9041367,8.589396106,0.151263738,0,0,0,4.90147301
33388.79,8243,8263,13.73045659,46.1137233,45.8786812,14,14.6608658,24.6878281,13.65533393,0.210030386,0,0,0,12.94537412
22371.06,3560,3260,2.137710678,87.03032062,80.5569305,9,39.4617004,0.5669985,1.911316833,0.199996977,0,0,0,3.593891402
19715.47,14,96,0.022056117,92.06349206,93.7159042,2,96.4402161,0.0507574,0.561967736,1.578271728,0,0,58.29504974,0.018168288
8335.83,803,754,3.796303671,86.61655364,79.2848663,7,32.0870628,20.2136459,3.649495884,0.04599708,58.91645733,0,0,4.112027318
26615.55,1397,1401,3.375841106,52.09019508,63.8363419,4,22.1416302,32.5135231,7.563112802,0.147204318,0,0,0,5.693150421
18565.66,3059,3042,2.789098948,87.05782836,81.4423981,12,38.8115692,1.0620826,3.519960244,0.48909963,0,0,0,4.424267176
11623.16,215,271,0.993431022,53.14073681,48.6057472,4,28.3863792,15.3697281,12.70275614,0.270725514,45.47049675,0,0,0.628176895
10566.39,130,206,0.962900228,64.69282013,85.1328201,3,40.2893486,31.1407299,8.245123914,0.103946726,41.08848567,0,0,0.622440735
24956.87,0,0,0.662925526,57.58838832,71.2828293,11,23.9315186,31.931139,2.44909069,0.069969806,0.923476396,0,0,-0.394034938
19854.32,2730,2559,13.83711105,52.68462928,53.8252068,8,18.972887,24.1604671,8.395427898,0.192099133,0,0,0,12.69110716
24349.94,25087,17076,3.80207552,50.33795893,48.3546562,24,14.5779858,22.244585,9.077695789,0.232035822,0,0,0,2.145636146
28823.12,13430,13131,1.900117392,81.49803171,74.3297729,21,41.057148,0.8152699,3.166701077,0.426629966,0,0,0,3.406119501
23810.34,12902,12422,1.913116233,85.78419765,77.5834045,25,38.0359039,1.2114239,4.472186371,0.899107782,0,0,0,3.027120037
27450.02,1663,1495,0.285028364,56.83360258,77.4010849,5,85.0356598,0.0364727,0.725012726,0.204641548,0,0,0,0.564504909
23570.34,684,768,1.54257065,52.39229362,85.5421677,6,46.8890686,20.5790558,5.376842567,0.115970881,0,0,0,2.051464411
23675.55,642,593,1.754966118,85.67402807,91.2993317,2,30.0878792,42.0752869,4.711444207,0.066296929,60.03236017,0,0,1.900919748
18097.95,2488,2452,0.557897335,89.25992318,88.6834641,8,37.7792664,26.567564,6.43576934,0.227285441,117.513853,0,0,-0.525409969
8214.57,2990,2122,0.916271114,92.66180492,97.9377289,15,10.4338312,58.6540947,3.346073453,0.075986338,0,0,0,1.545235428
15619.02,450,486,0.515720048,49.04301803,50.8970795,4,30.6604576,13.7616768,12.14516616,0.196990392,51.21426339,0,0,0.255122504
35294.28,292,236,2.150913337,70.35714286,66.5100708,19,68.324913,0.0314947,2.738690787,1.040970291,0,0,0,1.99892172
17449.29,324,346,4.708663873,68.74963068,71.3122177,4,30.0196667,22.3409042,8.579183091,0.129065582,25.55332618,0,0,1.894043209
20898.61,1032,1076,2.602031179,29.12884266,58.372715,5,21.90028,23.8596821,5.984671571,0.097614371,0,0,0,4.387057598
12956.55,791,769,1.669241228,85.76234061,88.6531372,5,55.1025658,11.9303064,3.197898037,0.041565309,67.32680077,0,0,1.808065456
16433.72,19827,20570,1.245951203,87.08984974,63.6472282,50,28.816637,0.5554426,3.774597303,0.652179913,0,0,0,1.971466128
17686.62,1851,1474,0.096217831,87.48870822,70.562149,10,83.3272552,0.003773,1.339990977,2.782021617,0,0,0,0.959153149
26843.59,1474,1538,1.25762482,89.35294566,90.8096542,6,17.9598274,58.9433022,5.080400693,0.182789473,97.45556077,0,0,1.282124056
20874.63,6903,6808,2.309345271,77.25142711,67.4714432,19,37.1278305,0.6392166,2.949322592,0.428027398,0,0,0,3.672222906
11139.16,615,645,4.972761535,29.22521918,58.3036575,5,17.767067,28.5057106,12.23959558,0.223769532,0,0,0,4.75035645
13378.5,256,270,2.860836311,77.26182184,80.7024918,2,7.7544971,66.2837677,6.472186791,0.083768649,57.74097046,0,0,3.097063936
25827.83,1610,1508,0.029526324,42.18880535,79.9086761,7,89.6722717,0.0086107,0.388336208,0.270757797,0,0,0,0.161737944
10293.16,2370,2519,0.328218843,79.61502279,76.200798,13,7.801465,49.0496101,8.974432297,0.162087472,56.98634373,0,0,0.159426665
18490.11,1066,1104,3.374774823,89.36616263,82.646759,3,16.9887199,49.4877243,4.329073079,0.065896412,60.0207425,0,0,3.655441573
29094.01,459,437,0.096013531,92.73507435,93.2623291,5,55.4264297,11.4461565,4.833383239,0.112473068,85.7961983,0,0,0.044685054
8806.1,4505,4517,9.815752332,54.69965188,55.4537582,22,23.909523,20.9467659,10.84795353,0.14330867,0,0,0,9.254505514
9979.8,2497,2400,0.518416089,71.74486031,72.7045364,16,12.9996872,23.308321,12.65064035,0.190530991,50.41777832,0,0,0.24845793
18356.35,571,453,0.569661355,86.77409062,88.4705887,5,31.8706131,45.6616249,3.086855165,0.068363638,163.1176429,0,0,0.96069918
20229.31,2257,2244,2.334565475,91.68788587,90.8702393,6,26.7519741,33.665966,8.627302234,0.130227249,27.03989204,0,0,1.185013309
21826.65,1192,1484,4.098758907,56.95139758,69.6558228,3,19.7772923,32.4597054,8.66447363,0.109281547,21.31551415,0,0,1.75385369
30018.29,654,636,1.434963336,91.12297135,95.4212189,2,1.3303001,83.1301956,5.791991852,0.109114178,66.89255583,0,0,1.532895447
17160.72,3965,4166,1.132083225,62.53262135,86.0509186,11,19.4988499,33.2561646,6.477193081,0.426505075,155.1725429,0,0,-1.425244035
22729.18,814,931,4.181985601,75.58308077,80.0205841,4,37.6711121,16.9229259,7.387372098,0.114784498,17.80601828,0,0,1.682188757
26132.44,1701,1778,0.249431043,87.37680438,90.7326965,6,39.704071,22.2980137,6.762129401,0.122500385,58.87009276,0,0,0.119543205
16469.4,603,581,1.731338189,79.55356563,87.5281754,3,5.7781038,69.595459,5.845084974,0.094726912,64.50199494,0,0,1.82063435
9667.19,3099,3037,2.326682325,90.50265218,79.9781799,16,45.5336952,0.3302388,6.269195242,1.139530853,0,0,0,3.681504848
14807.45,1803,1126,21.20396394,59.50548849,60.5902481,7,16.2829227,30.6676388,6.667516722,0.277997173,0,0,0,18.90215981
16387.27,1745,1584,1.965220709,80.32435161,84.6336517,6,38.2219849,22.4254608,4.878911681,0.096122146,0,0,0,3.314225035
31110.67,940,919,1.459666875,88.07692308,92.4122314,3,56.018055,15.2929983,4.013383702,0.048866837,67.57245661,0,0,1.581061629
13558.47,12840,12803,1.353750221,90.26742093,82.3144073,36,26.759985,9.4533987,5.244829084,0.137924793,23.9429647,0,0,0.875095112
24132.93,12,11,1.283358637,92.12823746,89.4362335,6,35.757576,17.2722664,4.218877817,0.063234557,0,0,0,-0.656114979
20517.84,650,662,1.947151568,80.67733223,89.1349411,3,12.7577744,66.881073,6.299395324,0.076157446,56.99437053,0,0,2.109088506
10085.77,6051,5305,24.77413601,45.52193856,51.1912308,27,15.3337021,12.4825678,11.84107673,0.347634647,0,0,0,21.8761235
31573.43,3420,2928,3.341811757,46.48861387,54.911377,6,24.6958122,30.0903206,9.534997521,0.214946985,0,0,0,2.078001453
8234.6,71,59,1.235059106,88.52192745,96.1591949,2,9.3136826,74.7492447,4.547600931,0.113714848,75.18524671,0,0,1.337774115
32191.41,9381,10056,2.788433293,81.68311152,76.9341965,16,37.2944756,0.5672295,3.471100698,0.582933605,0,0,0,4.412132493
10050.79,4379,5222,17.39049603,43.12442153,45.1873932,30,11.4569988,18.1210251,10.32106691,0.340370335,0,0,0,15.35620207
15990.54,861,785,0.302204895,83.24666964,82.0987625,5,37.5285606,24.0206184,9.134382673,0.184123289,38.41132741,0,0,0.144835788
12130.96,752,339,3.480979616,86.32804521,87.9820175,3,18.3395557,47.1011734,3.595989595,0.056314583,55.21814392,0,0,3.770479001
15369.34,3585,3887,2.507496677,67.23412519,76.259491,8,1.1382937,68.2171707,7.372459432,0.099382206,58.05484349,0,0,2.680878179
9870.63,1637,1625,0.567752062,67.56017252,69.811615,10,18.3197498,21.1194153,11.07814425,0.151937467,51.24199702,0,0,0.272102863
23904.29,3131,2739,13.62877502,66.41563373,60.5443077,8,22.1460247,18.9426403,14.53254408,0.268644533,0,0,0,12.848743
16800.45,1038,937,0.010099778,72.21238938,77.851265,13,83.3405075,0.0111119,0.665517859,2.211693951,0,0,0,0.058702488
20198.07,317,329,3.427083066,71.40958772,79.4238663,2,22.5356693,39.916481,6.162573744,0.08162366,31.95407582,0,0,1.895075919
20216.01,713,642,1.553250873,60.1892127,79.4667969,3,18.349556,48.6736107,9.25486223,0.206019194,83.90317789,0,0,1.475192875
17955,864,742,0.00092485,85.21303258,84.5400925,12,84.9250107,0.1390544,0.439917737,0.094848084,0,0,5.932741228,0.023752452
14188.42,1305,1223,10.49437881,38.47915712,63.0409622,7,14.7068882,39.3220711,8.871932282,0.166697977,0,0,0,9.894750923
27335.11,77,96,1.772367214,82.02873313,90.7757263,1,9.400589,69.5904007,8.824778819,0.155266089,51.77414768,0,0,1.836796844
15486.25,1544,1589,5.700435553,81.30744756,71.565155,8,27.9578705,11.7710533,7.578075686,0.129354292,54.1676853,0,0,6.174518361
17199.7,291,305,0.722092566,95.46772069,95.4625778,2,53.3424873,18.8218079,3.091225478,0.051587238,52.91952458,0,0,0.782146165
24137.25,1702,1406,0.028605536,77.92620865,85.0725708,7,74.7912674,1.2851621,1.742775164,0.956903783,0,0,0,0.357871484
16940.09,1778,1646,1.781558511,65.59237996,75.8293839,7,15.8274155,54.2809868,7.483479989,0.092974875,0,0,0,3.004489924
7884.31,1332,1308,13.91398159,81.93458145,79.3179016,9,36.3925095,13.2341471,10.420326,0.334963847,0,0,0,12.28636105
10329.17,3050,2752,16.85366187,64.76534966,55.2465782,14,12.5305004,23.2687702,9.937389508,0.278105554,0,0,0,15.60680633
20844.91,2083,2550,2.33607021,64.47123575,73.0076447,6,26.2973442,23.6104851,10.15923528,0.192588393,39.68721044,0,0,1.510089226
25939.54,18727,11691,4.766764767,60.70028011,50,22,10.6415815,20.1178207,12.84447637,0.242080449,0,0,0,2.690041987
13430.69,3822,2878,1.489761092,94.37259699,91.3474274,13,30.402317,30.474308,3.070855618,0.03118068,52.96056366,0,0,1.613658663
14209.55,2598,2398,16.2659532,45.84769854,45.8247833,14,15.4296818,18.183527,9.94059193,0.170149092,0,0,0,15.33589566
8737.62,184,248,2.005038507,89.25999374,91.1764679,3,48.4612045,19.3095188,7.541382437,0.116957378,57.47409541,0,0,2.171789675
10746.43,1593,1070,1.13226402,57.76251884,83.9833298,6,39.8910942,33.3919945,3.20859982,0.108968303,0,0,0,1.909494309
23387.82,782,641,1.658076769,78.61054608,83.8524094,4,32.393856,30.1421623,10.14820064,0.120535286,39.78096556,0,0,1.071818755
16230.95,615,639,1.959977785,88.15179399,89.7855835,3,50.0763855,18.2790375,4.139763069,0.04921728,62.71842047,0,0,2.12298143
15101.56,7167,6926,29.40495902,36.18474549,28.3310547,17,14.8316174,10.6741238,14.17476424,0.34115715,0,0,0,25.99533846
33355.14,9505,9051,16.08420979,56.57162254,48.282505,14,17.99823,15.9452353,14.69805807,0.186550894,0,0,0,14.76847557
21063.06,2542,1948,2.123218668,67.38521025,78.6294327,5,14.4972706,53.7948532,8.071901302,0.128827408,0,0,0,3.58067897
8626.45,19599,21762,5.741526786,36.98781838,48.7553139,64,6.7077913,12.6820793,11.18096747,0.368800141,0,0,0,5.069898259
8828.9,3039,2908,19.33835652,53.23007678,45.1695137,17,19.7282753,22.1058598,11.88040845,0.336702392,0,0,0,17.07620703
28012.12,744,654,0.15980841,78.88307155,88.7996445,7,90.788826,0.1532549,0.589053099,8.514862051,0,0,11.79920282,0.220633863
9516.44,7716,7739,2.727550219,86.97768082,77.3448181,28,25.6455669,12.2501936,4.935832925,0.112778264,17.75311399,0,0,1.097147324
15332.15,1242,1219,2.636825419,57.59180948,68.3527679,6,20.6833611,34.375412,3.344143812,0.116849302,17.83189478,0,0,4.012562096
31962.62,2778,2649,4.378718772,32.56550578,53.8901939,6,14.851841,31.0622463,10.42105152,0.204870752,0,0,0,5.100154553
11135.85,15811,18091,4.959401609,60.65029073,60.1133919,44,10.0957336,26.3496361,8.825198746,0.193226644,0,0,0,4.675832069
8841.24,564,606,0.34850236,83.72939082,81.325119,5,24.8621559,31.6573925,9.619344753,0.18804026,33.69026128,0,0,0.167024475
16496.29,902,607,0.034307166,67.67955801,84.3073959,10,84.9378967,0.0458511,0.295934556,0.031660354,0,0,0,0.115574958
11824.63,237,312,0.159549173,64.98398945,91.4018326,1,2.4981,85.2569199,11.26255194,0.166457354,52.42234766,0,0,0.110337323
14359.39,286,286,3.15707588,84.35565201,92.4908142,3,28.4179459,42.3119049,7.293233382,0.119758252,49.78538973,0,0,3.39450575
15189.99,6571,6142,2.786557521,79.04233713,70.7414627,25,31.7957363,1.314382,4.477981992,0.582851304,0,0,0,4.409164462
